text,label
ഇപ്പോഴും വന്നു കണ്ട് രോമാഞ്ചിഫിക്കേഷൻ ആവുന്നവർ ഇവിടെ ലൈക് അടി,0
ndh kadippada 13k dislike adichavark nallath kanda nallathenne parayanm atra chorinnindanki valla mullu murikinm ker myrole,1
comadey aguuum realse aytuu paryaaam,0
evide ellam item edukkum mass nu mass class nu class,0
29k dislike who is that fooooooolzzzzzzzzzzzzz,5
ഇതൊക്കെ വല്ല സ്കൂൾ പിള്ളേരോടും പോയി പറ സാറേ എജ്ജാതി മാസ്സ് ഡയലോഗ് അതു കേട്ടപ്പോ കേറിയ കോൾമൈർ ഇതു വരെ ഇറങ്ങി പോയിട്ടില്ല big brother മാസ്സ് ആണ് മനസ്സും ആണ് ഇട്ടിമാണിക്കു ശേഷം എജ്ജാതി ഗെറ്റ് അപ്പ് ചേഞ്ച് ലാലേട്ടാ ഫ്രം പൂജപ്പുര സോമൻ lfa അണ്ടി മുക്ക് ശാഖ,2
trailer iranghum munbe lalappans dislike adikkunnath kando ithil ninnum manassilakkam rajaye lalappans pedikkunnu ennu,3
lalettan polikkum raju ettanum lalattan ishttam marikkunna vare chunk ayi kondu nadakkunum ente lalattan ne,0
പൊളിച്ചു ഇത് അപ്പുറത്തു രായന്റെ ട്രൈലെർ മൂഞ്ചൽ,2
adutha kettu manakunu anu sitara kavya madavante clone alle ee koode abinekunevark onm oru tulli ulup tonille avo,2
ഇതെന്ത് കോപ്പാണ്,0
നല്ല ഇന്റെർസ്റ്റിംഗ് ആയിട്ടുള്ള ഉറച്ച ടെക് വീഡിയോസ് കാണാൻ എന്റെ ചാനൽ സന്ദേർശികൂ പിന്നെ അതിന്റ കൂടെ ചാനൽ subscribe ബും കൂടെ ചെയ്താൽ എനിക്ക് happy യായിരുന്നു,0
ഇപ്പോഴേ ഡിസ് ലൈക് അടിച്ച മലവാണങ്ങളുടെ കുരുവിന്റെ വലിപ്പം ഒന്ന് ആലോചിച്ചു നോക്കിക്കേ,1
i m wishing long young life to mammokka,5
mithun manuel അണ്ണൻ പടം katta waiting,0
indian cinema living legend mollywood king universal hero mohanlal എട്ടൻ fans ഇങ്ങ് പോര് like ഇട്ട് പോയാൽ മതി,0
ee padam 8 nilayil podannamennju prarthikunnju,3
പടം ഹിറ്റാകുമെന്ന് തോന്നിയത് എനിക്ക് മാത്രമാണോ,0
pudiya pstr kanditu tralril rajuvettane nokkan vannavr like adi,0
dis like idunna mammuny fansukrude pratheka sradhkku raajaye kaathu padakkathinte mahaniya shekram staginte baakil inddu sookshicha dukkkiknda,3
evdeyo vechu nastamayi poya manjuchechiaa tirchukittiya santosham waitn 4 ur powerpck perfrmnc,0
etha sherikum puli murugan polla udaa,0
villan or hero prthvi or suraj,5
lalettante face kandittu sankadam maatram ennalum ente stree kumara menone naari,2
njan laletten fananu pakshe trailer kandu romam enittu nikkinnu,0
ee padam vera level aakum ennuvevelark like adikam,0
super manju chechi your one an ony lady super star in malayalam,0
എനിക്ക് അറിയാമേലാഞ്ഞിട്ട് ചോദിക്കുവാ നിങ്ങൾ ഒക്കെ കൂടെ നമ്മടെ ഈ കൊച്ചു ഇന് ഡസ്ട്രീയേ സായിപ്പിന്റെ ലെവലിലേക് കൊണ്ടുപോകാനാ ഭാവം,0
മഞ്ജു ചേച്ചിയുടെ film ഇറങ്ങാൻ വേണ്ടി കാത്തിരിക്കുന്ന ശരാശരി മലയാളി,0
theatre il ninnu nenjum virich irangan aavo entho oru odiyan orma,0
iyakku vera pani onnum ille,2
chaanakahinalkathu ulla potimaaankal dislke yethra adichitu kaaryamilla yeriyunna marathil bhalamundu,1
delipettan manasvekkathe ninte oru padam polum vijayikkilla,2
adipoli adipoli adipoli super,0
കളികൾ കുറെ കണ്ടിട്ടുണ്ട് പക്ഷെ ഇതു പോലത്തെ കളി കണ്ടിട്ടില്ല വെടിക്കെട്ടു ബാറ്റിങ്,0
എനിക്ക് ഒരു 100 like തരുമോ 369 like തരുമോ എന്നൊരു comment വന്നോ മോനുസേ,0
kure per dislike adich kuru pottikkunnund,1
super movie ഒന്ന് കൂടി കാണണം,0
kazhinja dhivasam theatreil trailer kanichu,0
ithilude enkilum tirichu varuka lalettan fans waiting,0
നീയൊക്കെ അര ട്രൗസറും ഇട്ടോണ്ട് അജന്തയിൽ ആദിപാപവും കണ്ടോണ്ട് നടക്കണ ടൈമിൽ നമ്മൾ ഈ സീൻ വിട്ടതാ നിന്റെയൊക്കെ ഇക്കാനോടൊക്കെ ചോദിച്ചാൽ അറിയാം,0
ഞാൻ ട്രോൾ കണ്ടു വന്നതാ,0
summa athruthilla mammokka tamil fan ungale romba pudikkum,5
lalettan fans അടി ലൈക്,0
fake ട്രെയ് ലർ കണ്ടാലും വാണൻമാർക്ക് മനസിലാകില്ല എന്നു വെച്ചാൽ എന്ത് ചെയ്യാൻ ആണ്,1
pakka thane pore indha raja yude aattathe madhura veera raja,5
dq ന്റെ കമന്റ് pin ചെയ്യടാ ജാട തെണ്ടി,1
dislike adichavar mamooty fans ayatinal onnum parayanilla raja 3 strong adaaa ijjati mammunniss,3
what did happen to cheramana perumal tajuddin,5
theoteril ninn irangiya oru feel enikk maathramaano,0
eee padam bann hit aakatte from die hard mamookka faan,0
thandhayilaathavarum palathandhaku piranavanmaarum aayaa lalettan fanss fislike adikaann kore preyaasapedunundd abarariyunilaa malayala cinemayude shaapam aann lalettan fans en,3
late aayi vannalum latest aayi varananu a10 nu istam latest aayi tanne varum lalettan,0
telugu mamoothy fan ikada o veskondi,5
ippam mazha kalamayond mannira nallanam kuthikunund tovino ippam velland kuthikunnu,0
രാജുവേട്ടാ സുരാജേട്ടാ ഇങ്ങൾ ഇത് എന്ത് ബാധിച്ച piowli item,0
mamangam keralathinte maathram charithramayi nilanilkenda onnalla ee dheerathayude kadha lokham muzhuvanum a ariyanam,0
oru puthen panam smell adikkunundalo,0
0 50 athu nammude marimayam unni alle,0
all kerala mohanlal fans nte power onnu kanichu kodukk like,0
christ nagar il padicha piller ivide like adi,0
മഞ്ജു ചേച്ചി ഇസ്സ്തം കോവാലൻ കസ്സ്തം,2
appol summer vacation lucifer kondu pokum,0
16 nilayil pottum serial pole undu trailer valla kizhangum parilkkaan poda kovala,2
ട്രൈലെർ കണ്ടിട്ട് ലിജോ ജോസ് പെല്ലിശേരി സംവിധാനം പോലെ തോന്നിയത് എനിക്ക് മാത്രമാണോ,0
tovino chetta pwoli love from kanniyakumari,0
മമ്മൂക്ക ഒരേ പൊളി എജ്ജാതി എനർജി സ്ക്രീൻ പ്രെസൻസ്,0
muttamariyans mammunni myra raja team omkv,1
മൈര് ഇത് ഒരു മാതിരി ഫാൻ മെയ്ഡ് ട്രൈലെർ പോലെ ഉണ്ട്,1
dislike adicha ella mammuni pooranmarkum naduviral namaskaaaram poy rodich theerkada pooooooranmareee,3
എന്റെ ഏട്ടാ നിങ്ങൾ മരണ മാസ്സ് ആണ് ഏത് വേഷവും അതിന്റേതായ തന്മയത്തത്തോടെ ചെയ്യാൻ നിങ്ങൾക്കല്ലാതെ വേരാർക്ക് പറ്റും അഭിനയം എന്ന കലയുടെ പൂർണ്ണരൂപം ആണ് ഏട്ടാ നിങ്ങൾ love u ettaa,0
dislike adichavarokea padam poi kaanu,0
ആരോ ഒരാൾ അല്ല,0
charitra cinima lalettan cheythal athu munnottu pokilla in flopped,0
macha edho paithiya karanga mari therirainga da,0
kfc nte freezer yil helen pett povnnathaan kadha,0
parayan vakulkateetham paranjalla kandariyenda mahaa mamanga velayatathinu loogamengum therasheela pongi inne ellam kaalam parayum,0
mohan lal sir superking nagarjuna fans,5
മലയാളത്തിലെ ത്രില്ലെർ ക്ഷാമം തീരാൻ പോകുവാണോ,0
basha ta tara ta ttta tta basha polund,0
uff _ murali gopi,2
listin stephen prithvi raj,5
i am bangali double kundi mohannlal,2
lalettan margam kali padippichathu star magic swasu annu,0
കൊച്ചിക്കാരൻ ആയ കുഞ്ഞാലി മരക്കാർ മലപ്പുറം സ്ലാങ്കിൽ അതെന്താ അങ്ങനെ,0
geethu chechi njngade appuettanem onnu konduvaa,0
poli poli poli poli ente ponno mammuka mass mass mass poli poli poli,0
ee trailer il devane kandavar ivide like,0
ith oru oola padam aayirikum enn manass parayunu,1
anttemoo anthayith akkee kudee oru koritharip,0
ohh 200 jimittolikal dislike adichitund maire ole ninde okke poojappura kinathil teaser release aayo,3
trailar mas padam marana mas rajayum pillarum kali thudagi pakalam,0
ഇത് നല്ലൊരു സിനിമ ആയിരിക്കും ഒരു വിത്യസ്ത ഉണ്ട്,0
after ths movie നൈല ഉഷ യുടെ കട്ട ഫാൻ ആയ ആരെങ്കിലും ഉണ്ടോ,0
title kandapol ninja game oarma vannu,0
lucifer പോലെ oru മരണമാസ്സ് trailer mammokka kidukki trailer eshttapettavar evide like അടി മക്കളെ,0
heavy mass loading katta waiting,5
എവിടെയോ രാക്ഷസൻ bgm പോലെ,0
ijjathi mammookka unni achuthan maamangam,0
malayalam industry vere levelilekk neengikondirikkukayan suhurthukkale,0
കൊല ഗാൺട്ലേ ഇറുക്ക് കൊല്ലാമ വിടമാട്ടേ,5
i am waiting for kappan moganla and surya,5
രോമാഞ്ചം,0
padam irangum munpae 6 m adikum ennu thonnunavar adi like,0
fahadh fazil ആയിരുനെകിൽ vineeth നു പകരം കിടുക്കിയേനെ,0
dialogue presentation valare mosham padam moonjaali markkaar akumo,1
ntey achyaa aaa vali onnu nirthu,0
ഇട്ടിച്ചൻ്റെ വക ഒരു സാമ്പിൾ വെടിക്കെട്ട് കൂടി katta waiting laletaaa,0
rashtriyam,0
mamankam adipoliyannennu parayunnavar like adi,0
ചേട്ടൻ ഒന്നും മിണ്ടിയില്ലലോ എത്ര ക്യാഷ് കളഞ്ഞു ചേട്ടന്റെ പടം കാണാൻ twiter dlt ആയിപോയോ ചേട്ടാ thnksundജനാധിപത്യത്തെ സ്നേഹിച്ചതിന്,0
എന്ത് മൈര് ആണെങ്കിലും ഞാനും എന്റെയും ഭാര്യയുടെയും കുടുംബത്തിലുള്ളവരും എന്റെ 27 ഇൽ പരം ഫ്രണ്ട്സും അവരുടെ കുടുംബങ്ങളും ഈ സിനിമ കാണുന്നില്ല എന്ന് തീരുമാനിച്ച വിവരം വിനയപൂർവം അറിയിക്കുന്നു കാരണം ബ്ലോജോബി ജോർജ് എന്ന ആ തരം താണ വ്യക്തി ആണ് ഈ സിനിമ നിർമിച്ചിരിക്കുന്നത് എന്നത് കൊണ്ട് മാത്രം ഈ കമെന്റ് delete ചെയ്താൽ എനിക്ക് മലരാണ് എന്നും അറിയിച്ചുകൊള്ളുന്നു മമ്മൂക്ക ക്ഷമിക്കണം,2
അത് ശരി അപ്പോൾ fan ഇന്റെ മലയാളം version ആണല്ലേ,0
പത്തനംതിട്ട ലാലേട്ടൻ ഫാൻസ് ലൈക് അടിച്ചേ,0
moonjiya warier tamilzhamarude oookal kazhinu parakoothi,2
empuraan katta waiting cheyyunnavar like adich pokuka,0
ഇതെന്ത് മറിമായം wow kidu trailer,0
jelli kettinte trailer bgm pole ind,0
14k dislike adicha oolakalk naduviral namaskaram,1
kunjali marakkar dialogue presentation is so accurate,5
mass ennu paranja otta vakkeyollu ath mammookka,0
എനിക്ക് ഒരു 5 ലൈക്ക് തരുമോ ചങാതികളേ pŁĘÅŚĖ,0
സങ്കി ലാൽ,2
prathviraaj,0
enthoru oolaaaannn nalla oru amittu akan prathikamm,1
13k dislike kodutha yethu mire adaaa,1
adipoliii padam ellavarum must watch suraj oru rakshem illaa,0
രായപ്പൻ ഫാൻസ് ഉണ്ടോ അഹങ്കാരം തലക്ക് പിടിച്ചവനല്ലേ ഇവൻ ചെമ്പോർകിനി,2
njan mathram ano padam kand വന്നു veendum trailer edth noki veendum padam kanan poyathangane പോയവര് അടി like,0
ഗുഹ൯ ഫാ൯സ് ഡിസ്ലൈക് കാ൦പൈ൯ പൊടി പൊടിക്കുന്നുണ്ടല്ലോ,3
dislike alla lappantta makkalum anta nadu veral നമസ്കാരം,2
