text,true_label,true_label_name,pred_muril,pred_muril_name,pred_xlm-roberta,pred_xlm-roberta_name,pred_mbert,pred_mbert_name,correct
சும்மா சொல்ல கூடாது திரௌபதி நமக்கான படம் தான் என்று நினைத்தோம் ஆனால் அது தவறு என்று தற்போது தான் தெரிந்து கொண்டேன் ஒட்டு மொத்த தமிழ்சமூகமும் ஆதரவு தருதுன்னா இது கூட ஒரு வகையான மண்_காக்கும்_புரட்சி தான் ஒரு குறிப்பிட்ட நாய்ங்க கதறல் சத்தம் அதிகமாவே கேட்குது வேற லெவல்,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
0 19 enna pa scene idhu engala paatha kena paya mari iruka car uh sixer ku podhu,3,Offensive_Targeted_Group,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
enakum same prblm entha idamnu paakamatten sirippu vanthruum enna ariyaama,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
pongada neengalum unga jathi um,0,Not_offensive,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,4,Offensive_Targeted_Other,False
dislike panna 400 payulum poramaila dislike pannirukka y not logesh next flim is vijay,4,Offensive_Targeted_Other,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
dei mutaa pasangala batman moviea copy panreengala,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,4,Offensive_Targeted_Other,False
ini nadaga kadhal velaiku ini nadaga kadhal pannalum nadakka kall irukkadhu unaku kurumaa,0,Not_offensive,3,Offensive_Targeted_Group,1,Offensive_Untargeted,4,Offensive_Targeted_Other,False
naan sirithal nee sirithal oorey sirikum pozhapu sirippa sirikkum,3,Offensive_Targeted_Group,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
tha edhu dhan original thalaivar padam trailaruke kotti kudukalam thalaivar yeppavume maas dhan,0,Not_offensive,1,Offensive_Untargeted,0,Not_offensive,1,Offensive_Untargeted,False
ithu maniratnam padama ippo thaan nyabagam varuthu,0,Not_offensive,3,Offensive_Targeted_Group,0,Not_offensive,3,Offensive_Targeted_Group,False
ema idhellam oru teaser uh ma,1,Offensive_Untargeted,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
இங்கே ஜாதி பெயர் சொல்லும் அனைத்து வீரர்களும் சூத்திரன் என்பதை மறந்து விட வேண்டாம் சூத்திர பெரும boys,3,Offensive_Targeted_Group,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
ivlo masssaaa la trailer vanthuchuna haters la ayutha sethuduvangala,4,Offensive_Targeted_Other,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
trailer la evalo narration almost story reveal panni padathuku kupudura maari mani sir aala mattum dhan mudiyum,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
oiii enna da vijay movie ku sirikira nee enna periya ah,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
thalaivar troll bangam ya yov,0,Not_offensive,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
rdj vanthu sethupathi padathuku dubbing pananum endgame sabam ungala sumavidathu iron man voice,0,Not_offensive,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,False
engayo kadasila ketta maathirikke music ending ohh sherlock holmes saaa,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
0 44 to 1 30 villathanamana music ahh irrku j ithula nallavala ketavala,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
no trending yet in srilanka,0,Not_offensive,0,Not_offensive,0,Not_offensive,1,Offensive_Untargeted,False
ஹலோ இயக்குனர் சார் நல்ல யோசனை கோமாளி படம்,0,Not_offensive,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,False
padam mokkaya than irukkum odave odathu,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,1,Offensive_Untargeted,4,Offensive_Targeted_Other,False
mayiru maari irukku waiting for nithya menon version,3,Offensive_Targeted_Group,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
i hate v s iron man kill it v s,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
dislikes poetta avunga amma silukku da,1,Offensive_Untargeted,1,Offensive_Untargeted,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
yenda krish maska copi adichi vachirukkinga puthusa ethavathu design pannirukkalam,4,Offensive_Targeted_Other,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,False
dai enna da panni vechu irukinga,3,Offensive_Targeted_Group,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
ipa ethukku ellarum sathi vachu wish panringa usurukku poradurappa inthe jathi onnathukkum uthavathu namma ellarum manusangala irupom,0,Not_offensive,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
saguni padam madhiri theriudhu soori irukkuradha pardha romba bayama irukkudhu,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,0,Not_offensive,1,Offensive_Untargeted,False
padam pakanum pola iruku kasu keta amma serupala adipan soltranga,2,Offensive_Targeted_Individual,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
ஏற்கனவே நாடே மத சண்டைல எரியுது இதுல சாதிய வெற கிளப்பி விடுங்கட உருபுட்ரும் 100k பெரியார் வந்தாலும் உங்கள்ளான் திருத்தவே முடியாது ஒழுங்கா போய் உருப்புட பாருங்க,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
deiii mve release pannuga ta marana waiting la irkn,1,Offensive_Untargeted,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
thala sollurthu nalla kelungge daaa oruthar mela neenga viswasam kaatratukaaga innorthara yen asinga paduthureenga,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
as a vijay fan manasu vittu ajith sir ah paaraturen hats off sir difference between ajith and vijay fans vijay fans endha ajith teaser trailer la asingama thitti comment panna maatanga but neraiya ajith fans vijay sir movie teaser la purpose ah dislike pannitu vijay ah asingama thittitu povanga,0,Not_offensive,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,3,Offensive_Targeted_Group,False
hey idhu 96 yaraa emathuringa sema bangam,0,Not_offensive,1,Offensive_Untargeted,3,Offensive_Targeted_Group,2,Offensive_Targeted_Individual,False
who is best like deepika for chhapaak comment kangana for thailaivi,0,Not_offensive,5,not-Tamil,0,Not_offensive,2,Offensive_Targeted_Individual,False
shankar innu pannirukalam nu sonnavanlam go bark where cgi sucks idhu namma sarkar shankar,0,Not_offensive,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
0 30 dunkirk music copy adichirukkan gv prakash,0,Not_offensive,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
dai enada oru announcement iladha vitinga,0,Not_offensive,1,Offensive_Untargeted,1,Offensive_Untargeted,1,Offensive_Untargeted,False
nalla kalam kabali kala mathiri illa move ethu super star move,4,Offensive_Targeted_Other,3,Offensive_Targeted_Group,0,Not_offensive,3,Offensive_Targeted_Group,False
thalaivar ah kalaikura pola iruku atha unlike pottu iruka,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,1,Offensive_Untargeted,False
இங்கு அனைத்து சாதியிலும் ஏழைகள் உள்ளனர் எவனாவது பொருளாதார அடிப்படையில் இட ஒதுக்கீடுகள் கொடுக்க சொல்லும் நடுநிலை வாதிகளே,4,Offensive_Targeted_Other,0,Not_offensive,0,Not_offensive,0,Not_offensive,False
he he he unkitta irrruka antha ketta palakam jatti poda mata athana,0,Not_offensive,3,Offensive_Targeted_Group,1,Offensive_Untargeted,4,Offensive_Targeted_Other,False
viswasam trailer got 738k in just 2 hrs,0,Not_offensive,0,Not_offensive,0,Not_offensive,2,Offensive_Targeted_Individual,False
oru shotla kooda karu vizhi asayala,0,Not_offensive,1,Offensive_Untargeted,2,Offensive_Targeted_Individual,5,not-Tamil,False
hope mani ratnam garu gives block buster,0,Not_offensive,0,Not_offensive,0,Not_offensive,5,not-Tamil,False
rajinikanth naa arasiyaluku varathu uruthi toppie toppie இதெப்படிருக்கு,0,Not_offensive,3,Offensive_Targeted_Group,0,Not_offensive,2,Offensive_Targeted_Individual,False
